episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
1135,1020.0,671,711206,0.1,0.1129878719359459,3271.5951032500016,True,False
1136,730.0,634,711840,0.1,0.12990609371343498,3274.729928832996,True,False
1137,1100.0,900,712740,0.1,0.12438040897250176,3279.235520167,True,False
1138,950.0,801,713541,0.1,0.1211902242153883,3283.401832500007,True,False
1139,1280.0,915,714456,0.1,0.14538916085712514,3288.0616867920035,True,False
1140,1020.0,855,715311,0.1,0.1362025703045544,3292.1001742920052,True,False
1141,1080.0,667,715978,0.1,0.13909726282079776,3295.137506291998,True,False
1142,1430.0,1063,717041,0.1,0.13117768253458845,3299.9638145000063,True,False
1143,1440.0,1030,718071,0.1,0.12177509540539772,3304.703977541998,True,False
1144,1530.0,895,718966,0.1,0.12449007303387459,3308.7983304170048,True,False
1145,1370.0,662,719628,0.1,0.14104139860943857,3312.1244636670017,True,False
1146,470.0,494,720122,0.1,0.12959421192848586,3314.339049375005,True,False
1147,1970.0,858,720980,0.1,0.09887483343482018,3318.2450238750025,True,False
1148,1120.0,835,721815,0.1,0.1160317018108729,3322.1719659999944,True,False
1149,690.0,537,722352,0.1,0.14221382139733543,3324.6131376249978,True,False
1150,360.0,492,722844,0.1,0.13561000973289092,3326.859279666998,True,False
1151,1280.0,986,723830,0.1,0.11918651264130585,3332.7029844579956,True,False
1152,860.0,596,724426,0.1,0.12730731351313576,3335.4562472499965,True,False
1153,550.0,443,724869,0.1,0.14822349430540124,3337.6271478749986,True,False
1154,1600.0,750,725619,0.1,0.10329866547755061,3340.840331166997,True,False
1155,820.0,566,726185,0.1,0.12918085844951196,3343.454430124999,True,False
1156,930.0,808,726993,0.1,0.12318325981423997,3346.9681482919987,True,False
1157,1520.0,892,727885,0.1,0.12095787324378843,3351.0127382920036,True,False
1158,720.0,516,728401,0.1,0.16335626272845638,3353.7379274999985,True,False
1159,1310.0,643,729044,0.1,0.11891834705096224,3356.520109624995,True,False
1160,470.0,475,729519,0.1,0.13017560803662923,3358.771978667006,True,False
1161,1130.0,942,730461,0.1,0.12377027909950179,3362.994465208001,True,False
1162,650.0,602,731063,0.1,0.10794921228041252,3365.7009923330043,True,False
1163,1720.0,848,731911,0.1,0.11831286682237713,3369.624006625003,True,False
1164,1120.0,684,732595,0.1,0.10950765778359614,3372.9905421250005,True,False
1165,760.0,578,733173,0.1,0.12128426549506599,3375.537415125,True,False
1166,810.0,745,733918,0.1,0.10831036907370373,3378.9792780419957,True,False
1167,800.0,542,734460,0.1,0.14734124633319237,3381.4405154169945,True,False
1168,990.0,729,735189,0.1,0.12755952647549437,3384.826817292007,True,False
1169,860.0,737,735926,0.1,0.1330436821723276,3388.2598152919963,True,False
1170,1120.0,688,736614,0.1,0.10396715625037634,3391.194644333009,True,False
1171,420.0,445,737059,0.1,0.11456413323747681,3393.247422875007,True,False
1172,650.0,599,737658,0.1,0.11587301397075256,3396.5954685000033,True,False
1173,1870.0,908,738566,0.1,0.11436370826666838,3401.2852549999952,True,False
1174,890.0,578,739144,0.1,0.1259707282072511,3403.9516132499994,True,False
1175,1370.0,834,739978,0.1,0.11737859307322651,3407.6571542500023,True,False
1176,870.0,764,740742,0.1,0.11956709145485418,3412.952849458001,True,False
1177,880.0,781,741523,0.1,0.1200277922149652,3415.8774922500015,True,False
1178,700.0,553,742076,0.1,0.11890441746109252,3417.927688958007,True,False
1179,310.0,324,742400,0.1,0.11943717611332734,3419.1273990000045,True,False
1180,1070.0,704,743104,0.1,0.1101269191448492,3421.685883792001,True,False
1181,950.0,721,743825,0.1,0.10691516678780318,3424.3445685000042,True,False
1182,580.0,547,744372,0.1,0.1244294964946317,3426.371190292004,True,False
1183,350.0,357,744729,0.1,0.12904546229859418,3427.6888285830064,True,False
1184,750.0,647,745376,0.1,0.12220059756051611,3430.120846292004,True,False
1185,1050.0,767,746143,0.1,0.14152825928990442,3432.9579012080067,True,False
1186,890.0,703,746846,0.1,0.13157483978747306,3435.6149820830033,True,False
1187,800.0,564,747410,0.1,0.14652453368225843,3437.6688770000037,True,False
1188,560.0,449,747859,0.1,0.1528835464601538,3439.300249417007,True,False
1189,1270.0,845,748704,0.1,0.12672820472035487,3442.3776465420087,True,False
1190,2500.0,782,749486,0.1,0.13534810330050115,3445.3939057499956,True,False
1191,580.0,593,750079,0.1,0.1237787182216306,3447.558311832996,True,False
1192,500.0,443,750522,0.1,0.14888728992291936,3449.1531399170053,True,False
1193,700.0,441,750963,0.1,0.12367209499193864,3450.740207583003,True,False
1194,540.0,723,751686,0.1,0.1336278881651262,3453.3480324170087,True,False
1195,1170.0,958,752644,0.1,0.12604725086906304,3456.822204666998,True,False
1196,1290.0,831,753475,0.1,0.12340366557816376,3459.837121999997,True,False
1197,790.0,613,754088,0.1,0.12467892865904352,3462.093022957997,True,False
1198,750.0,941,755029,0.1,0.11684391413755874,3465.4667232920037,True,False
1199,480.0,537,755566,0.1,0.12263347761733319,3467.413993417009,True,False
1200,1100.0,661,756227,0.1,0.11376386542211879,3469.805733333007,True,False
1201,1050.0,650,756877,0.1,0.13258890279688718,3474.2821068330086,True,False
1202,850.0,590,757467,0.1,0.12272591828083505,3476.466836499996,True,False
1203,630.0,493,757960,0.1,0.11288635504822578,3478.2920122500072,True,False
1204,660.0,464,758424,0.1,0.1140363484396246,3480.118713292002,True,False
1205,680.0,513,758937,0.1,0.124545734419371,3482.0386936249997,True,False
1206,570.0,433,759370,0.1,0.12006911938941037,3483.6451640830055,True,False
1207,1060.0,610,759980,0.1,0.13066755201107536,3485.892100291996,True,False
1208,1020.0,784,760764,0.1,0.13808146373805952,3488.7426300420047,True,False
1209,400.0,375,761139,0.1,0.1289692909246491,3490.222814499997,True,False
1210,740.0,628,761767,0.1,0.12753580546208249,3492.5277035000036,True,False
1211,700.0,613,762380,0.1,0.12762202973199355,3494.7597842499963,True,False
1212,640.0,531,762911,0.1,0.12372943171949098,3496.695959375007,True,False
1213,1430.0,670,763581,0.1,0.1262254130450033,3499.1449775000074,True,False
1214,1440.0,754,764335,0.1,0.1294952735919109,3501.8371184999996,True,False
1215,1850.0,871,765206,0.1,0.12598522579929697,3505.058210083007,True,False
1216,1190.0,935,766141,0.1,0.12669617539414993,3508.4473465830088,True,False
1217,770.0,808,766949,0.1,0.11782697120699848,3511.3287960419984,True,False
1218,1390.0,639,767588,0.1,0.14235068978741766,3513.6814052499976,True,False
1219,690.0,617,768205,0.1,0.1071454014435604,3515.901582999999,True,False
1220,1050.0,625,768830,0.1,0.11396428412542893,3518.133452292008,True,False
1221,1260.0,898,769728,0.1,0.10916778366598819,3521.362003083006,True,False
1222,850.0,767,770495,0.1,0.12049537048679997,3524.0999025000056,True,False
1223,1100.0,877,771372,0.1,0.1130164177918976,3527.271942499996,True,False
1224,1370.0,564,771936,0.1,0.10593852671589835,3529.337679874996,True,False
1225,1420.0,579,772515,0.1,0.1014998549491995,3531.422530833006,True,False
1226,1130.0,998,773513,0.1,0.12354508827626705,3536.5082677080063,True,False
1227,1050.0,821,774334,0.1,0.11911317041007484,3539.494557625003,True,False
1228,360.0,424,774758,0.1,0.1040685398082407,3541.0900237500027,True,False
1229,940.0,796,775554,0.1,0.12504569456056136,3544.0239369580086,True,False
1230,1540.0,807,776361,0.1,0.11758410463128055,3546.9407584169967,True,False
1231,570.0,543,776904,0.1,0.10602040961384773,3548.9312291670067,True,False
1232,970.0,684,777588,0.1,0.1152568724856042,3551.5617236670078,True,False
1233,1080.0,689,778277,0.1,0.10513596106753793,3554.063859957998,True,False
1234,690.0,547,778824,0.1,0.1275246188887497,3556.0504947500012,True,False
1235,1630.0,649,779473,0.1,0.11029247914291458,3558.426588125003,True,False
1236,2470.0,900,780373,0.1,0.11481659705440203,3561.682055792,True,False
1237,1020.0,599,780972,0.1,0.09507344613472621,3563.8892597079976,True,False
1238,720.0,553,781525,0.1,0.10374855098948962,3565.9062195419974,True,False
1239,530.0,513,782038,0.1,0.13306666066637263,3567.8492707920086,True,False
1240,840.0,637,782675,0.1,0.1067889754385131,3570.1581163329975,True,False
1241,1100.0,857,783532,0.1,0.103917514654093,3573.252525707998,True,False
1242,530.0,584,784116,0.1,0.11690479773415687,3575.3890657500015,True,False
1243,1130.0,654,784770,0.1,0.12650092320939516,3577.727266083006,True,False
1244,770.0,688,785458,0.1,0.1284761180516419,3580.2367142919975,True,False
1245,930.0,642,786100,0.1,0.11656303058222214,3582.560155542,True,False
1246,1180.0,667,786767,0.1,0.12630005041698375,3584.9947947080072,True,False
1247,920.0,527,787294,0.1,0.09437785365364769,3586.9327155420033,True,False
1248,600.0,580,787874,0.1,0.12633404255170247,3589.029081917004,True,False
1249,590.0,580,788454,0.1,0.13876306906599423,3591.167028416996,True,False
1250,1580.0,932,789386,0.1,0.1391922162422039,3594.6012754999974,True,False
1251,1000.0,662,790048,0.1,0.1253144654770752,3598.367052292,True,False
1252,410.0,447,790495,0.1,0.11548023593721089,3600.078753958005,True,False
1253,640.0,602,791097,0.1,0.12629363666109691,3602.289580249999,True,False
1254,690.0,565,791662,0.1,0.12147468990309442,3604.4019381249964,True,False
1255,740.0,556,792218,0.1,0.11709797347513892,3606.4725371670065,True,False
1256,510.0,449,792667,0.1,0.12876901930264598,3608.1086970830074,True,False
1257,700.0,578,793245,0.1,0.16235533903898863,3610.351590457998,True,False
1258,330.0,346,793591,0.1,0.1428541990733424,3611.7525130419963,True,False
1259,1630.0,929,794520,0.1,0.1330705073945896,3615.1511566249974,True,False
1260,360.0,423,794943,0.1,0.14290457857506617,3616.7014847920072,True,False
1261,730.0,547,795490,0.1,0.15468405801666915,3618.7031109579984,True,False
1262,1100.0,744,796234,0.1,0.12589031903533845,3621.4263067499996,True,False
1263,1220.0,771,797005,0.1,0.14051472416890717,3624.230477207995,True,False
1264,530.0,546,797551,0.1,0.14109265861813636,3626.2297583330073,True,False
1265,670.0,545,798096,0.1,0.12097194743254323,3628.348348416999,True,False
1266,1290.0,841,798937,0.1,0.14383471836114214,3631.384160667003,True,False
1267,1310.0,907,799844,0.1,0.13844038543623713,3634.7270512079995,True,False
1268,940.0,602,800446,0.1,0.14275890658299129,3636.9721694580076,True,False
1269,1020.0,611,801057,0.1,0.1500154875608441,3639.229374167,True,False
1270,420.0,374,801431,0.1,0.15037731545907196,3640.5939980830008,True,False
1271,970.0,707,802138,0.1,0.15447561932191,3643.137091208002,True,False
1272,1880.0,924,803062,0.1,0.1421008323242654,3646.450839958008,True,False
1273,860.0,741,803803,0.1,0.13969442371178317,3649.1128347500053,True,False
1274,1520.0,947,804750,0.1,0.14400847589416343,3652.5285562920035,True,False
1275,700.0,675,805425,0.1,0.1546259850329725,3654.9409962500067,True,False
1276,750.0,547,805972,0.1,0.15195722555755264,3657.731342333005,True,False
1277,1050.0,661,806633,0.1,0.1268871668161768,3660.3161169170053,True,False
1278,1410.0,954,807587,0.1,0.14913197506626114,3663.722482625002,True,False
1279,560.0,480,808067,0.1,0.12530689820026358,3665.511958000003,True,False
1280,390.0,453,808520,0.1,0.14112268603946032,3667.192651582998,True,False
1281,430.0,387,808907,0.1,0.13536358977823207,3668.592050082996,True,False
1282,650.0,481,809388,0.1,0.1542456544750978,3670.466951583003,True,False
1283,720.0,582,809970,0.1,0.13475614981404666,3672.6165538750065,True,False
1284,570.0,570,810540,0.1,0.14189103170187323,3674.7104894170043,True,False
1285,1840.0,602,811142,0.1,0.14177313074469566,3676.8758642500034,True,False
1286,1590.0,955,812097,0.1,0.13899822386612953,3680.3281613330037,True,False
1287,630.0,516,812613,0.1,0.1322347416953985,3682.2240370000072,True,False
1288,2010.0,955,813568,0.1,0.1421809648884515,3685.6612966670073,True,False
1289,790.0,835,814403,0.1,0.14396339019115728,3688.683104750002,True,False
1290,1340.0,630,815033,0.1,0.15258519836005907,3691.0931103750045,True,False
1291,570.0,514,815547,0.1,0.1419545095122885,3692.947025667003,True,False
1292,1230.0,808,816355,0.1,0.12561429936512566,3695.891665707997,True,False
1293,880.0,688,817043,0.1,0.12888481574089722,3698.4063854999986,True,False
1294,190.0,304,817347,0.1,0.11573371903872803,3699.5171625420044,True,False
1295,1170.0,781,818128,0.1,0.14740510566198095,3702.319798042008,True,False
1296,1730.0,851,818979,0.1,0.1365219375628205,3705.469085250006,True,False
1297,1230.0,827,819806,0.1,0.1264926706607215,3708.4456013750023,True,False
1298,600.0,466,820272,0.1,0.13870888957992578,3710.124763458007,True,False
1299,470.0,386,820658,0.1,0.12202861656745274,3711.572869583004,True,False
1300,1200.0,859,821517,0.1,0.12004305634560973,3714.7839962080034,True,False
1301,990.0,706,822223,0.1,0.12993807535068216,3718.789408083001,True,False
1302,710.0,663,822886,0.1,0.12515315564955215,3721.4558839999954,True,False
1303,840.0,790,823676,0.1,0.15166932517530943,3727.8600608749985,True,False
1304,1040.0,1042,824718,0.1,0.12744745698112708,3734.117009249996,True,False
1305,840.0,700,825418,0.1,0.12072360608194556,3738.2047032919945,True,False
1306,900.0,770,826188,0.1,0.14505247395350526,3742.711802667007,True,False
1307,1030.0,642,826830,0.1,0.13831183901056648,3745.821282292003,True,False
1308,450.0,442,827272,0.1,0.12166228336659637,3748.4663424169994,True,False
1309,1270.0,826,828098,0.1,0.13361099363277548,3752.642034000004,True,False
1310,930.0,769,828867,0.1,0.13974721358196499,3756.107249374996,True,False
1311,520.0,512,829379,0.1,0.1274323825346073,3758.482982917005,True,False
1312,420.0,403,829782,0.1,0.13411080204688086,3760.3902912500052,True,False
1313,1580.0,675,830457,0.1,0.15972761446114123,3764.9094169580057,True,False
1314,1080.0,890,831347,0.1,0.1412221235265066,3771.2143222500017,True,False
1315,1770.0,889,832236,0.1,0.11169889578470467,3777.805993957998,True,False
1316,830.0,534,832770,0.1,0.12430469464874805,3781.258820083007,True,False
1317,2710.0,1064,833834,0.1,0.12830512538636313,3789.0170450830046,True,False
1318,530.0,405,834239,0.1,0.14070367761472663,3792.0228967500007,True,False
1319,1130.0,905,835144,0.1,0.13770992910317126,3798.399164375005,True,False
1320,670.0,545,835689,0.1,0.12762041554293213,3802.5747131249955,True,False
1321,1460.0,789,836478,0.1,0.14962326093260103,3808.4083609579975,True,False
1322,900.0,669,837147,0.1,0.1451611919718945,3813.2300307080004,True,False
1323,640.0,438,837585,0.1,0.1357863872904669,3816.366328083008,True,False
1324,250.0,313,837898,0.1,0.13317904177193457,3818.7243891249964,True,False
1325,520.0,480,838378,0.1,0.1401889591322591,3822.1802272500063,True,False
1326,980.0,747,839125,0.1,0.12652792363243306,3827.8888461250026,True,False
1327,600.0,469,839594,0.1,0.1436858895815845,3830.023027000003,True,False
1328,910.0,614,840208,0.1,0.15206090358460878,3832.879189625004,True,False
1329,1340.0,835,841043,0.1,0.11910851403641012,3836.559491167005,True,False
1330,1010.0,648,841691,0.1,0.14790016087346974,3839.4720744170045,True,False
1331,1290.0,826,842517,0.1,0.13529142305470895,3843.2308829579997,True,False
1332,700.0,551,843068,0.1,0.11146992856663639,3845.8971774579986,True,False
1333,1360.0,610,843678,0.1,0.124314833983877,3848.7321884170087,True,False
1334,1350.0,783,844461,0.1,0.13310231187627936,3853.473065833008,True,False
1335,1300.0,843,845304,0.1,0.1527009783709925,3857.4278832080017,True,False
1336,790.0,509,845813,0.1,0.14944214551291596,3859.646153875001,True,False
1337,600.0,551,846364,0.1,0.1337944241375595,3862.4308100000053,True,False
1338,1700.0,881,847245,0.1,0.1337467313913459,3866.332408500006,True,False
1339,1010.0,821,848066,0.1,0.1636357247920298,3869.968225417004,True,False
1340,1440.0,830,848896,0.1,0.13037691939657983,3873.8699152920017,True,False
1341,640.0,495,849391,0.1,0.1450578816749943,3876.320852332996,True,False
1342,430.0,494,849885,0.1,0.15283575852311426,3878.697811332997,True,False
1343,1860.0,1008,850893,0.1,0.1376425669942465,3883.3891518330056,True,False
1344,750.0,573,851466,0.1,0.12697362510318105,3885.847244167002,True,False
1345,640.0,457,851923,0.1,0.14953249769710136,3887.9897008749977,True,False
1346,1460.0,675,852598,0.1,0.12823967914477255,3891.281851125008,True,False
1347,1240.0,969,853567,0.1,0.13281510727988047,3895.9911747919978,True,False
1348,1510.0,619,854186,0.1,0.1437611169632404,3899.0305515000073,True,False
1349,720.0,551,854737,0.1,0.14804509071552235,3901.6548331250087,True,False
1350,790.0,616,855353,0.1,0.14111562963429983,3904.8222488750034,True,False
1351,690.0,542,855895,0.1,0.14727393786112467,3909.2596255829994,True,False
1352,860.0,492,856387,0.1,0.12717014696539902,3911.9697652500035,True,False
1353,910.0,537,856924,0.1,0.15130449125060327,3914.6464691250003,True,False
1354,1000.0,628,857552,0.1,0.14642801574745756,3917.782483457995,True,False
1355,610.0,591,858143,0.1,0.1385176559137244,3920.418622166995,True,False
1356,1560.0,880,859023,0.1,0.14121140009638938,3924.630470749995,True,False
1357,970.0,582,859605,0.1,0.14542700745777726,3927.500707708008,True,False
1358,1510.0,1025,860630,0.1,0.16140841501328396,3932.2013049170055,True,False
1359,840.0,634,861264,0.1,0.12430543231092533,3934.598509208008,True,False
1360,920.0,640,861904,0.1,0.11628233208321034,3937.2384440830065,True,False
1361,1010.0,771,862675,0.1,0.13556788097290942,3940.0752276669955,True,False
1362,520.0,499,863174,0.1,0.11654814077913761,3941.8996576670033,True,False
1363,980.0,652,863826,0.1,0.124399634203845,3944.379071874995,True,False
1364,1050.0,581,864407,0.1,0.12412193647489465,3946.5545212080033,True,False
1365,1190.0,689,865096,0.1,0.14002268120775677,3949.060745583003,True,False
1366,1310.0,1080,866176,0.1,0.14651443451918938,3952.9928318330058,True,False
1367,1210.0,721,866897,0.1,0.13007024209946394,3955.6211622919946,True,False
1368,1540.0,775,867672,0.1,0.12456371967402316,3958.4056462080043,True,False
1369,360.0,390,868062,0.1,0.11665081194381124,3959.815286666999,True,False
1370,680.0,536,868598,0.1,0.12031334122893081,3961.7808824999956,True,False
1371,500.0,423,869021,0.1,0.13927428255665977,3963.3414215000084,True,False
1372,1390.0,853,869874,0.1,0.13052258408790182,3966.4472801670054,True,False
1373,990.0,582,870456,0.1,0.1485906670584458,3968.853136125006,True,False
1374,950.0,724,871180,0.1,0.14372187163372066,3971.588742125008,True,False
1375,1520.0,753,871933,0.1,0.14185107441896455,3974.327499082996,True,False
1376,1230.0,871,872804,0.1,0.13246573858954216,3978.8360497920075,True,False
1377,750.0,600,873404,0.1,0.13646203371385734,3981.130005208004,True,False
1378,540.0,443,873847,0.1,0.1468524937771938,3982.7542434579955,True,False
1379,1120.0,892,874739,0.1,0.14774446354786377,3985.9396964580083,True,False
1380,540.0,452,875191,0.1,0.14122176933539124,3987.7055606670037,True,False
1381,1220.0,760,875951,0.1,0.18274011549196745,3990.5998205829965,True,False
1382,360.0,394,876345,0.1,0.17881498768022566,3992.110453500005,True,False
1383,1330.0,1135,877480,0.1,0.15400998852491168,3996.2432382499974,True,False
1384,3750.0,556,878036,0.1,0.1593583592032786,3998.3922142500087,True,False
1385,1350.0,752,878788,0.1,0.14340942856320676,4001.259162292001,True,False
1386,520.0,483,879271,0.1,0.14796408295320967,4003.0393956250045,True,False
1387,1500.0,767,880038,0.1,0.15393433026232137,4005.848279333004,True,False
1388,1080.0,639,880677,0.1,0.14319518250413238,4008.233949917005,True,False
1389,1060.0,690,881367,0.1,0.15291043738076507,4010.7569950830075,True,False
1390,1460.0,1128,882495,0.1,0.1437624800481325,4014.8158200000034,True,False
1391,770.0,604,883099,0.1,0.15109444695790084,4017.034690166998,True,False
1392,720.0,610,883709,0.1,0.1380034058044354,4019.2359552499984,True,False
1393,1140.0,864,884573,0.1,0.14345975627225857,4022.340922125004,True,False
1394,720.0,610,885183,0.1,0.15251856325439325,4024.5556127080054,True,False
1395,860.0,753,885936,0.1,0.14646719869167085,4027.334304917007,True,False
1396,2030.0,898,886834,0.1,0.15003811755949364,4031.0141915830027,True,False
1397,980.0,794,887628,0.1,0.14698606218450033,4033.9621104170074,True,False
1398,940.0,648,888276,0.1,0.13231232157551948,4036.4917731669993,True,False
1399,1400.0,790,889066,0.1,0.14727227166673254,4039.439570292001,True,False
1400,960.0,617,889683,0.1,0.14595573455966138,4041.6747273329966,True,False
1401,550.0,494,890177,0.1,0.1280307480764966,4044.8303037919977,True,False
1402,460.0,397,890574,0.1,0.15130540604392687,4046.2831981250056,True,False
1403,1300.0,1031,891605,0.1,0.1449627971796449,4049.985522917006,True,False
1404,630.0,543,892148,0.1,0.1437921297517331,4052.042571583006,True,False
1405,1100.0,709,892857,0.1,0.12468580604862359,4054.6343556250067,True,False
1406,1060.0,683,893540,0.1,0.13461907650207916,4057.112955417004,True,False
1407,1560.0,870,894410,0.1,0.15298915107644373,4060.2566761250055,True,False
1408,270.0,299,894709,0.1,0.16366716653108596,4061.3686707919987,True,False
1409,1140.0,735,895444,0.1,0.12737204342999536,4064.1470312500023,True,False
1410,530.0,547,895991,0.1,0.1328153586398591,4066.1339510420075,True,False
1411,1700.0,956,896947,0.1,0.1370682139728982,4069.6103786250023,True,False
1412,500.0,570,897517,0.1,0.14290588617429034,4071.662717750005,True,False
1413,1000.0,820,898337,0.1,0.13826000037171493,4074.6802390000084,True,False
1414,470.0,458,898795,0.1,0.1378480932724319,4076.342935749999,True,False
1415,590.0,630,899425,0.1,0.13745524216726235,4078.6015738330025,True,False
1416,600.0,473,899898,0.1,0.13044598670202798,4080.3115398750087,True,False
1417,1480.0,774,900672,0.1,0.14082792532851093,4083.1353625000047,True,False
1418,1570.0,1396,902068,0.1,0.1621441432304232,4088.364206041995,True,False
1419,1290.0,800,902868,0.1,0.13388689963147044,4091.3905532920035,True,False
1420,910.0,700,903568,0.1,0.12231309158461434,4094.1101771670074,True,False
1421,1260.0,915,904483,0.1,0.11569295599729869,4097.471982832998,True,False
1422,1580.0,822,905305,0.1,0.13419475729206523,4100.476267457998,True,False
1423,570.0,561,905866,0.1,0.13225123143887946,4102.527382125001,True,False
1424,1180.0,835,906701,0.1,0.11726377582685514,4105.5733753749955,True,False
1425,560.0,508,907209,0.1,0.13085738001904618,4107.411153207999,True,False
1426,990.0,686,907895,0.1,0.1031285782851148,4111.230302666998,True,False
1427,510.0,521,908416,0.1,0.11590864131127605,4113.136732458006,True,False
1428,980.0,849,909265,0.1,0.12970006233081222,4116.225524791997,True,False
1429,520.0,489,909754,0.1,0.11600376045728317,4118.005795874997,True,False
1430,760.0,662,910416,0.1,0.14475743418716522,4120.415190250002,True,False
1431,1050.0,673,911089,0.1,0.10552845049339037,4122.860687833003,True,False
1432,560.0,572,911661,0.1,0.12800158969276434,4125.0081336250005,True,False
1433,1280.0,767,912428,0.1,0.14378266507022394,4132.212445958008,True,False
1434,470.0,400,912828,0.1,0.14167376201599835,4135.372197457997,True,False
1435,1030.0,915,913743,0.1,0.14635701851690547,4141.551919042002,True,False
1436,1350.0,783,914526,0.1,0.13001640933584802,4146.9790402500075,True,False
1437,1540.0,1322,915848,0.1,0.12969558687706187,4156.054230499998,True,False
1438,1140.0,877,916725,0.1,0.13978911408958913,4162.198743292,True,False
1439,440.0,426,917151,0.1,0.11074424020172853,4165.169626208008,True,False
1440,670.0,519,917670,0.1,0.12778281977830025,4168.473833541997,True,False
1441,1200.0,622,918292,0.1,0.13804136460217145,4172.629658082995,True,False
1442,790.0,730,919022,0.1,0.12342513870488811,4177.819192833005,True,False
1443,620.0,568,919590,0.1,0.11649974074844323,4181.730250749999,True,False
1444,280.0,316,919906,0.1,0.1209045030129484,4183.828170958004,True,False
1445,480.0,450,920356,0.1,0.13362901596830482,4187.104504542003,True,False
1446,390.0,380,920736,0.1,0.10449374004414207,4189.806840125006,True,False
1447,1400.0,641,921377,0.1,0.12254710928536952,4194.3131605829985,True,False
1448,1620.0,787,922164,0.1,0.13516880621953967,4199.762341249996,True,False
1449,1690.0,716,922880,0.1,0.14656701536235198,4204.871798125008,True,False
1450,640.0,527,923407,0.1,0.13293638036280642,4208.461325917,True,False
1451,430.0,406,923813,0.1,0.12023530484122388,4212.426485792006,True,False
1452,620.0,632,924445,0.1,0.11972601609186659,4215.41975375,True,False
1453,1090.0,766,925211,0.1,0.12573970549042623,4218.865254707998,True,False
1454,1170.0,766,925977,0.1,0.1271615375590045,4222.590175250007,True,False
1455,1100.0,709,926686,0.1,0.11804006846442734,4225.998635374999,True,False
1456,500.0,444,927130,0.1,0.12416141844346179,4227.984045542005,True,False
1457,830.0,626,927756,0.1,0.11215027481032784,4230.906743750005,True,False
1458,1010.0,582,928338,0.1,0.11644388286974923,4233.713760083003,True,False
1459,480.0,448,928786,0.1,0.11953516269568354,4236.132102917007,True,False
1460,1100.0,801,929587,0.1,0.13430755777284503,4240.251229625006,True,False
1461,560.0,466,930053,0.1,0.10777642319981869,4242.3384252079995,True,False
1462,1030.0,683,930736,0.1,0.12094439135875269,4245.476318583009,True,False
1463,950.0,759,931495,0.1,0.14841125625624227,4248.862201791999,True,False
1464,1320.0,1078,932573,0.1,0.1276539956529935,4253.866909457996,True,False
1465,1030.0,766,933339,0.1,0.11877917838209742,4257.602852958007,True,False
1466,1110.0,752,934091,0.1,0.13281357800588012,4260.521837958004,True,False
1467,1510.0,931,935022,0.1,0.11896976049142079,4263.934125667001,True,False
1468,1030.0,711,935733,0.1,0.1170047168735038,4266.5512028749945,True,False
1469,510.0,544,936277,0.1,0.14740891860085814,4268.531797292002,True,False
1470,1380.0,699,936976,0.1,0.09896151489445142,4271.121900458005,True,False
1471,990.0,781,937757,0.1,0.12451466015802744,4273.929449917006,True,False
1472,1790.0,912,938669,0.1,0.1275537695506947,4277.212871416996,True,False
1473,950.0,811,939480,0.1,0.11802677713848393,4280.3508896669955,True,False
1474,1420.0,823,940303,0.1,0.14202520632889212,4283.3125745,True,False
1475,790.0,621,940924,0.1,0.10083278193353461,4285.571568832995,True,False
1476,770.0,552,941476,0.1,0.11350952229206113,4288.751751375006,True,False
1477,830.0,704,942180,0.1,0.10200394599021158,4291.282786458003,True,False
1478,660.0,480,942660,0.1,0.12964753893514475,4293.022770124997,True,False
1479,1680.0,846,943506,0.1,0.12160799971900844,4296.066142791999,True,False
1480,680.0,678,944184,0.1,0.10942723495776162,4298.585209792,True,False
1481,1180.0,765,944949,0.1,0.11291945398009884,4301.322197166999,True,False
1482,740.0,593,945542,0.1,0.11188099107931594,4306.721981124996,True,False
1483,970.0,722,946264,0.1,0.12821816925720944,4309.544743874998,True,False
1484,1690.0,860,947124,0.1,0.10829329548706843,4312.794357000006,True,False
1485,1260.0,863,947987,0.1,0.11725262877379738,4315.904173333009,True,False
1486,1160.0,791,948778,0.1,0.10797350871555432,4318.788916082995,True,False
1487,1140.0,795,949573,0.1,0.12270341984852774,4321.658042958006,True,False
1488,1480.0,626,950199,0.1,0.12417503575292918,4323.915540167,True,False
1489,2370.0,778,950977,0.1,0.11425086547357914,4326.727959541997,True,False
1490,600.0,474,951451,0.1,0.11722901626095428,4328.435420124995,True,False
1491,1490.0,1079,952530,0.1,0.12447663437989023,4332.380859416997,True,False
1492,440.0,420,952950,0.1,0.10454678253403732,4333.921273375003,True,False
1493,2270.0,1094,954044,0.1,0.11923778377962808,4337.832170708003,True,False
1494,480.0,377,954421,0.1,0.1145108403994682,4339.218683125,True,False
1495,2660.0,972,955393,0.1,0.1289942452354441,4342.866567500008,True,False
1496,1450.0,648,956041,0.1,0.12525209008405605,4345.209448708003,True,False
1497,570.0,529,956570,0.1,0.10403056815266609,4347.133219083,True,False
1498,930.0,702,957272,0.1,0.12412981234956533,4349.674436250003,True,False
1499,1330.0,662,957934,0.1,0.09963645814268877,4352.045950792002,True,False
1500,710.0,596,958530,0.1,0.09655532210865277,4354.211297582995,True,False
1501,1560.0,851,959381,0.1,0.12556788487088794,4358.659686542,True,False
1502,1020.0,678,960059,0.1,0.11416331408600483,4361.095824457996,True,False
