episode,training_episode_id,seed,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated,lives_lost,shaped_return
1005,1005,2116,1010.0,727,765625,0.1,0.0019377574468405591,4149.326060771942,True,False,3,8.599999999999982
1006,1007,2118,700.0,405,765690,0.1,0.002082586953456709,4149.608013868332,True,False,3,5.499999999999993
1007,1006,2117,1270.0,786,766263,0.1,0.0019964810852041355,4151.908220767975,True,False,3,11.199999999999978
1008,1009,2120,1020.0,561,767869,0.1,0.0021430270226735376,4157.8655660152435,True,False,3,8.699999999999994
1009,1008,2119,920.0,767,768352,0.1,0.0021254084295896157,4159.683233737946,True,False,3,7.699999999999989
1010,1010,2121,2180.0,1010,769730,0.1,0.0020700908165153043,4164.785828828812,True,False,3,20.300000000000047
1011,1011,2122,1860.0,1085,770603,0.1,0.0020290922224392885,4168.03219294548,True,False,3,17.10000000000001
1012,1013,2124,860.0,586,770696,0.1,0.001914339473708644,4168.425380706787,True,False,3,7.099999999999987
1013,1012,2123,1830.0,836,771213,0.1,0.0019081470674365028,4170.358487844467,True,False,3,16.8
1014,1014,2125,810.0,619,772206,0.1,0.0017772580485964744,4174.03854393959,True,False,3,6.599999999999991
1015,1017,2128,800.0,468,773085,0.1,0.0017526867203951741,4177.399566888809,True,False,3,6.499999999999991
1016,1016,2127,1090.0,708,773528,0.1,0.001714122311830702,4179.07466173172,True,False,3,9.39999999999998
1017,1015,2126,1840.0,804,773819,0.1,0.0017125686829772416,4180.177334785461,True,False,3,16.900000000000006
1018,1018,2129,700.0,603,774618,0.1,0.0015918005712598309,4183.35252571106,True,False,3,5.499999999999991
1019,1019,2130,2230.0,648,775677,0.1,0.0014339422459558175,4187.315634965897,True,False,3,20.800000000000075
1020,1020,2131,1370.0,693,776300,0.1,0.001388518801884602,4189.611084699631,True,False,3,12.199999999999987
1021,1021,2132,1820.0,819,777095,0.1,0.0013255576888609323,4192.550156831741,True,False,3,16.700000000000003
1022,1022,2133,1060.0,869,778094,0.1,0.0013058868328806536,4196.264270782471,True,False,3,9.099999999999982
1023,1023,2134,810.0,808,778909,0.1,0.00130564655309271,4199.269167900085,True,False,3,6.599999999999989
1024,1024,2135,1880.0,725,779200,0.1,0.0013118481318514538,4200.375386714935,True,False,3,17.300000000000015
1025,1025,2136,1230.0,787,780243,0.1,0.001337760331807658,4204.211838006973,True,False,3,10.799999999999981
1026,1026,2137,2520.0,1032,782222,0.1,0.0013049372628725102,4212.741906881332,True,False,3,23.700000000000053
1027,1027,2138,1590.0,843,782281,0.1,0.0012973164961066247,4213.004638910294,True,False,3,14.399999999999984
1028,1028,2139,790.0,789,782356,0.1,0.0012880740244238412,4213.321572780609,True,False,3,6.39999999999999
1029,1029,2140,650.0,743,783215,0.1,0.0012776792402100945,4216.598886966705,True,False,3,4.999999999999995
1030,1032,2143,570.0,764,785412,0.1,0.0012696640812573986,4224.68708896637,True,False,3,4.1999999999999975
1031,1031,2142,1010.0,908,785913,0.1,0.0012616838407806595,4226.523923873901,True,False,3,8.599999999999987
1032,1030,2141,2100.0,978,786134,0.1,0.0012760973752983123,4227.36345076561,True,False,3,19.500000000000014
1033,1033,2144,1240.0,784,786351,0.1,0.0012721005674504748,4228.199867963791,True,False,3,10.899999999999984
1034,1037,2148,510.0,418,788023,0.1,0.0013386573982686828,4234.285756826401,True,False,3,3.6000000000000023
1035,1034,2145,1930.0,900,789012,0.1,0.0013047279143938795,4238.007248878479,True,False,3,17.800000000000015
1036,1035,2146,2670.0,913,789565,0.1,0.0013214216431715552,4240.071369886398,True,False,3,25.20000000000009
1037,1036,2147,1140.0,906,789758,0.1,0.0013023320111090412,4240.818294763565,True,False,3,9.89999999999998
1038,1038,2149,3830.0,744,790999,0.1,0.0013098239077828444,4245.37664270401,True,False,3,36.80000000000007
1039,1040,2151,1090.0,714,792421,0.1,0.001367961275176059,4250.817690849304,True,False,3,9.399999999999988
1040,1039,2150,910.0,883,792544,0.1,0.001361831610236319,4251.308173894882,True,False,3,7.5999999999999925
1041,1041,2152,1890.0,900,793358,0.1,0.0013869265690381225,4254.302698850632,True,False,3,17.400000000000016
1042,1042,2153,1120.0,598,793391,0.1,0.0013868287980500422,4254.461891889572,True,False,3,9.69999999999999
1043,1043,2154,1310.0,624,794917,0.1,0.0014570089880670332,4260.019323825836,True,False,3,11.59999999999998
1044,1044,2155,1190.0,598,794936,0.1,0.001455962601716219,4260.1311728954315,True,False,3,10.39999999999999
1045,1046,2157,1130.0,769,796467,0.1,0.0013979557628067565,4265.780111789703,True,False,3,9.799999999999992
1046,1045,2156,2030.0,796,796542,0.1,0.001400280801825642,4266.102623939514,True,False,3,18.799999999999983
1047,1047,2158,920.0,679,797633,0.1,0.0012937492490982683,4270.1074278354645,True,False,3,7.699999999999987
1048,1048,2159,1390.0,817,798204,0.1,0.0013106596401654357,4272.255267858505,True,False,3,12.399999999999983
1049,1050,2161,810.0,722,799430,0.1,0.0012936916485807078,4277.022021770477,True,False,3,6.599999999999996
1050,1049,2160,1690.0,823,799759,0.1,0.0012924868565493796,4278.358194828033,True,False,3,15.399999999999974
1051,1051,2162,630.0,561,799877,0.1,0.0012974341734272633,4280.553732872009,True,False,3,4.799999999999999
1052,1052,2163,1320.0,871,801688,0.1,0.0012654166752322823,4287.535523891449,True,False,3,11.699999999999983
1053,1053,2164,2680.0,815,802690,0.1,0.0012608455978812467,4291.440060853958,True,False,3,25.30000000000007
1054,1055,2166,1570.0,760,802917,0.1,0.0012648360252282336,4292.38729763031,True,False,3,14.19999999999999
1055,1054,2165,1470.0,793,802931,0.1,0.001262067511414523,4292.471879959106,True,False,3,13.19999999999998
1056,1056,2167,1620.0,770,804768,0.1,0.001257330325413979,4299.353878736496,True,False,3,14.69999999999998
1057,1058,2169,610.0,653,805529,0.1,0.0012725947311919633,4302.163697957993,True,False,3,4.599999999999999
1058,1059,2170,1050.0,854,806347,0.1,0.0012886756451051264,4305.17933177948,True,False,3,8.999999999999993
1059,1057,2168,3710.0,960,806530,0.1,0.0012927421907382572,4305.8620727062225,True,False,3,35.60000000000007
1060,1060,2171,2260.0,771,807852,0.1,0.0013424407965721063,4310.731653928757,True,False,3,21.10000000000007
1061,1061,2172,4240.0,1114,809985,0.1,0.00128069274146346,4318.704323768616,True,False,3,40.9000000000001
1062,1063,2174,1590.0,884,810066,0.1,0.0012629676514063653,4319.048143863678,True,False,3,14.399999999999979
1063,1062,2173,1890.0,1140,810907,0.1,0.0012768240349511249,4322.253269910812,True,False,3,17.400000000000016
1064,1064,2175,3030.0,836,811196,0.1,0.0012497047295229361,4323.350213766098,True,False,3,28.800000000000033
1065,1068,2179,1940.0,562,813444,0.1,0.0013846815468451783,4331.588749885559,True,False,3,17.900000000000027
1066,1065,2176,870.0,888,813537,0.1,0.0013649528219494634,4331.970793962479,True,False,3,7.199999999999985
1067,1066,2177,3040.0,936,813810,0.1,0.0013567322915065219,4333.005127906799,True,False,3,28.900000000000006
1068,1067,2178,2730.0,990,814867,0.1,0.0013677942370196258,4336.872484922409,True,False,3,25.800000000000104
1069,1070,2181,410.0,520,815617,0.1,0.0013742399104208184,4339.644841909409,True,False,3,2.6000000000000023
1070,1071,2182,1550.0,661,816454,0.1,0.0014025650209776844,4342.7142598629,True,False,3,13.999999999999984
1071,1069,2180,2510.0,846,816828,0.1,0.001385710423635583,4344.144919872284,True,False,3,23.600000000000072
1072,1072,2183,1170.0,738,817819,0.1,0.0014380582861935462,4347.9030148983,True,False,3,10.199999999999982
1073,1073,2184,2540.0,824,818913,0.1,0.0014445878247005947,4351.950288772583,True,False,3,23.900000000000077
1074,1074,2185,2340.0,782,819582,0.1,0.0014638126983120918,4354.442402839661,True,False,3,21.900000000000077
1075,1075,2186,1590.0,965,820688,0.1,0.0014653295322280338,4358.511278867722,True,False,3,14.399999999999977
1076,1076,2187,1650.0,722,820707,0.1,0.001467098654036596,4359.970911026001,True,False,3,14.999999999999982
1077,1077,2188,2520.0,774,822009,0.1,0.001510186279359519,4364.734642982483,True,False,3,23.700000000000074
1078,1078,2189,1670.0,734,822518,0.1,0.0015579459127130707,4366.634489774704,True,False,3,15.199999999999982
1079,1079,2190,590.0,535,822828,0.1,0.0016301983228131746,4367.812819957733,True,False,3,4.399999999999995
1080,1080,2191,1180.0,829,824023,0.1,0.0016406492273049684,4372.240937948227,True,False,3,10.299999999999978
1081,1082,2193,2450.0,840,825878,0.1,0.0016132630448694163,4379.207323789597,True,False,3,23.00000000000002
1082,1081,2192,1500.0,984,825945,0.1,0.0016301422042377498,4379.4988486766815,True,False,3,13.499999999999975
1083,1083,2194,1420.0,968,826700,0.1,0.0015709293230948104,4382.321928977966,True,False,3,12.699999999999976
1084,1084,2195,2590.0,994,827999,0.1,0.0015380120135773951,4387.176049947739,True,False,3,24.400000000000098
1085,1085,2196,1990.0,696,828662,0.1,0.0015239098014633824,4389.652174711227,True,False,3,18.40000000000004
1086,1087,2198,510.0,546,828884,0.1,0.0015722511922228474,4390.509994029999,True,False,3,3.6000000000000023
1087,1086,2197,4210.0,923,829637,0.1,0.0015259128819923053,4393.291424751282,True,False,3,40.60000000000008
1088,1088,2199,1220.0,733,830931,0.1,0.0016058865168063912,4398.028837919235,True,False,3,10.699999999999978
1089,1090,2201,1150.0,711,831728,0.1,0.0015785926347549313,4400.996688842773,True,False,3,9.99999999999999
1090,1089,2200,3900.0,902,832270,0.1,0.00159223003139613,4403.008890867233,True,False,3,37.50000000000002
1091,1091,2202,930.0,720,832517,0.1,0.0016099954845736242,4403.938067913055,True,False,3,7.799999999999994
1092,1092,2203,1300.0,690,833691,0.1,0.0015577986519032941,4408.255749940872,True,False,3,11.499999999999982
1093,1093,2204,560.0,667,834396,0.1,0.0015911073589076482,4411.012451887131,True,False,3,4.099999999999998
1094,1094,2205,1520.0,827,835578,0.1,0.0015926809600229795,4415.3600997924805,True,False,3,13.69999999999998
1095,1096,2207,2760.0,802,836899,0.1,0.0016383272814526667,4420.198606729507,True,False,3,26.100000000000076
1096,1095,2206,3650.0,1138,837069,0.1,0.0016182339185672266,4420.8684549331665,True,False,3,35.00000000000007
1097,1097,2208,4320.0,766,837460,0.1,0.0016232932689122482,4422.309948921204,True,False,3,41.70000000000005
1098,1098,2209,1300.0,1007,839606,0.1,0.0016928456710742152,4430.155149698257,True,False,3,11.499999999999975
1099,1099,2210,1500.0,731,839823,0.1,0.0016947770089920096,4430.995970726013,True,False,3,13.499999999999979
1100,1100,2211,1680.0,696,839853,0.1,0.001693425034611063,4431.149432897568,True,False,3,15.299999999999983
1101,1101,2212,2700.0,1036,841604,0.1,0.0016772257184122534,4438.816498994827,True,False,3,25.5000000000001
1102,1102,2213,920.0,637,842154,0.1,0.0015856330217194146,4440.9623029232025,True,False,3,7.699999999999985
1103,1103,2214,2150.0,814,843079,0.1,0.001572448264075791,4444.401880741119,True,False,3,20.00000000000002
1104,1104,2215,1810.0,872,843341,0.1,0.0015720288802102238,4445.384480714798,True,False,3,16.599999999999994
1105,1105,2216,1070.0,671,844288,0.1,0.0015250782603078734,4448.851981878281,True,False,3,9.19999999999998
1106,1107,2218,670.0,432,844807,0.1,0.00157130599473021,4450.804404020309,True,False,3,5.199999999999992
1107,1106,2217,1810.0,805,845374,0.1,0.0015461811927792194,4452.890988826752,True,False,3,16.6
1108,1108,2219,1260.0,682,846069,0.1,0.0015586782070583474,4455.4498517513275,True,False,3,11.099999999999982
1109,1109,2220,1130.0,662,846936,0.1,0.0015580314918919932,4458.601890802383,True,False,3,9.799999999999988
1110,1111,2222,1490.0,651,847978,0.1,0.001509807068600996,4462.392742872238,True,False,3,13.399999999999979
1111,1110,2221,1210.0,912,848455,0.1,0.0014988800923770452,4464.150321960449,True,False,3,10.59999999999998
1112,1112,2223,1210.0,645,848649,0.1,0.0014776486490109516,4464.901414871216,True,False,3,10.599999999999985
1113,1115,2226,500.0,568,850727,0.1,0.001500253683920625,4472.653065919876,True,False,3,3.500000000000001
1114,1113,2224,1590.0,949,850732,0.1,0.001487145701454446,4472.716244935989,True,False,3,14.399999999999983
1115,1114,2225,1560.0,711,850822,0.1,0.0014915855495984838,4473.081899642944,True,False,3,14.09999999999998
1116,1116,2227,1570.0,935,852389,0.1,0.0015066941002916724,4478.843302965164,True,False,3,14.199999999999987
1117,1117,2228,1530.0,650,853327,0.1,0.001519478849054744,4482.238947868347,True,False,3,13.79999999999999
1118,1118,2229,2030.0,807,853960,0.1,0.0015152806058108272,4484.565839767456,True,False,3,18.800000000000015
1119,1119,2230,1610.0,846,854206,0.1,0.0015062200735696321,4485.469470977783,True,False,3,14.599999999999975
1120,1121,2232,1740.0,679,856043,0.1,0.0015225430658369686,4492.110097885132,True,False,3,15.899999999999991
1121,1120,2231,1610.0,958,856221,0.1,0.00152010358600257,4492.785756826401,True,False,3,14.599999999999982
1122,1122,2233,1440.0,814,857216,0.1,0.0015085648433665725,4496.381843805313,True,False,3,12.899999999999979
1123,1123,2234,4130.0,914,857862,0.1,0.0015020931032088869,4498.73467874527,True,False,3,39.8000000000001
1124,1124,2235,2730.0,906,859667,0.1,0.0014641002841061495,4505.316741943359,True,False,3,25.800000000000054
1125,1125,2236,2550.0,897,859809,0.1,0.0014707961423014195,4505.876656770706,True,False,3,24.000000000000078
1126,1127,2238,1260.0,739,860818,0.1,0.001460396328804566,4511.116813659668,True,False,3,11.099999999999987
1127,1126,2237,2400.0,1012,861264,0.1,0.0014524424566290058,4512.801444768906,True,False,3,22.500000000000085
1128,1129,2240,1750.0,805,863029,0.1,0.0014867232184385684,4519.257681846619,True,False,3,15.99999999999999
1129,1128,2239,3160.0,892,863235,0.1,0.0014883478220347043,4520.044644832611,True,False,3,30.10000000000008
1130,1130,2241,3600.0,625,863318,0.1,0.0015132292104419322,4520.380723953247,True,False,3,34.50000000000004
1131,1131,2242,1370.0,783,864396,0.1,0.0015210452746620134,4524.309560775757,True,False,3,12.199999999999987
1132,1132,2243,1180.0,518,865101,0.1,0.0015403587522473308,4526.8679938316345,True,False,3,10.299999999999988
1133,1134,2245,2460.0,707,866146,0.1,0.0015511258972592684,4530.75719499588,True,False,3,23.100000000000087
1134,1133,2244,1450.0,857,866663,0.1,0.0015530223100904761,4532.678827762604,True,False,3,12.999999999999977
1135,1135,2246,1230.0,915,868056,0.1,0.0016191039483452246,4537.8182599544525,True,False,3,10.799999999999985
1136,1136,2247,1130.0,796,868285,0.1,0.001624059803206497,4538.715435028076,True,False,3,9.799999999999985
1137,1138,2249,730.0,540,868823,0.1,0.0016801123132204844,4540.8681898117065,True,False,3,5.799999999999998
1138,1137,2248,2350.0,849,869542,0.1,0.0016351911838611234,4543.557226896286,True,False,3,22.000000000000078
1139,1140,2251,1480.0,735,871225,0.1,0.0014967293475380763,4549.694576740265,True,False,3,13.299999999999985
1140,1139,2250,1430.0,841,871420,0.1,0.0015007907020803775,4550.455367803574,True,False,3,12.799999999999985
1141,1141,2252,1320.0,824,872119,0.1,0.0014612767972368283,4553.045931816101,True,False,3,11.699999999999983
1142,1142,2253,1380.0,877,873050,0.1,0.0014560009579885987,4556.594202756882,True,False,3,12.299999999999978
1143,1143,2254,1580.0,629,873741,0.1,0.0014801049318924526,4559.252635955811,True,False,3,14.299999999999985
1144,1144,2255,1480.0,731,874344,0.1,0.0014692053611125293,4561.558708906174,True,False,3,13.299999999999978
1145,1145,2256,850.0,816,875383,0.1,0.0014408316226620752,4565.47089266777,True,False,3,6.999999999999988
1146,1146,2257,1650.0,751,876054,0.1,0.0014296699359178414,4567.993616819382,True,False,3,14.999999999999984
1147,1147,2258,1640.0,661,876385,0.1,0.001425258636790921,4569.307678937912,True,False,3,14.89999999999998
1148,1148,2259,1710.0,809,877580,0.1,0.001453520999842914,4573.987702846527,True,False,3,15.599999999999977
1149,1149,2260,630.0,795,878563,0.1,0.0014571681482872616,4577.745225906372,True,False,3,4.799999999999994
1150,1150,2261,560.0,652,878662,0.1,0.0014565861990594624,4578.156735897064,True,False,3,4.1000000000000005
1151,1151,2262,2760.0,801,879589,0.1,0.0014493113056859455,4582.96435379982,True,False,3,26.100000000000072
1152,1152,2263,830.0,657,880208,0.1,0.001438392004055925,4585.35344004631,True,False,3,6.7999999999999865
1153,1153,2264,1170.0,687,881311,0.1,0.001448294951953604,4589.515733957291,True,False,3,10.199999999999985
1154,1154,2265,1100.0,739,881618,0.1,0.0014297271354365918,4590.701428890228,True,False,3,9.499999999999993
1155,1156,2267,1500.0,675,882908,0.1,0.0014669112375661456,4595.565054893494,True,False,3,13.499999999999979
1156,1157,2268,1410.0,556,883535,0.1,0.001501175879868059,4597.923673868179,True,False,3,12.599999999999982
1157,1155,2266,2660.0,1075,883889,0.1,0.0014835815601386563,4599.33475279808,True,False,3,25.100000000000033
1158,1158,2269,2050.0,805,884838,0.1,0.001563225157908887,4603.069574832916,True,False,3,19.000000000000004
1159,1159,2270,2450.0,858,886340,0.1,0.0015318226666552815,4608.76162981987,True,False,3,22.999999999999993
1160,1161,2272,1870.0,810,887129,0.1,0.0014998797403453033,4611.82536482811,True,False,3,17.200000000000003
1161,1160,2271,2900.0,922,887223,0.1,0.0015039206385246827,4612.218535900116,True,False,3,27.500000000000025
1162,1162,2273,1030.0,648,887430,0.1,0.0014532360577122969,4613.028711795807,True,False,3,8.799999999999992
1163,1165,2276,940.0,603,889635,0.1,0.0014500068136719464,4621.269487857819,True,False,3,7.8999999999999915
1164,1166,2277,880.0,564,889686,0.1,0.0014365747734468351,4621.517586946487,True,False,3,7.299999999999987
1165,1163,2274,2510.0,919,890016,0.1,0.001430701572785987,4622.76408290863,True,False,3,23.600000000000083
1166,1164,2275,1000.0,767,890197,0.1,0.0014356363308145464,4623.481927871704,True,False,3,8.499999999999993
1167,1167,2278,710.0,631,892159,0.1,0.0013895455501820868,4630.919857978821,True,False,3,5.599999999999994
1168,1170,2281,840.0,639,892753,0.1,0.0014158829208882453,4633.333200931549,True,False,3,6.899999999999987
1169,1169,2280,1690.0,736,892960,0.1,0.0014018037391392484,4634.131714820862,True,False,3,15.39999999999998
1170,1168,2279,1640.0,874,893182,0.1,0.0013970046724939775,4635.015824794769,True,False,3,14.899999999999975
1171,1173,2284,710.0,560,895200,0.1,0.0013809184699701811,4642.5694308280945,True,False,3,5.599999999999993
1172,1174,2285,1320.0,638,895734,0.1,0.0013706704286338767,4644.6487057209015,True,False,3,11.699999999999994
1173,1171,2282,1690.0,917,895827,0.1,0.0013783978565985533,4645.05863404274,True,False,3,15.399999999999986
1174,1172,2283,1670.0,890,896313,0.1,0.0013529339704526527,4646.901978731155,True,False,3,15.199999999999978
1175,1176,2287,400.0,468,897606,0.1,0.001297390475805996,4651.79630279541,True,False,3,2.500000000000002
1176,1175,2286,1140.0,671,897884,0.1,0.0013064951311027278,4654.050909996033,True,False,3,9.899999999999986
1177,1177,2288,1460.0,664,898483,0.1,0.0012883817195749971,4656.31325173378,True,False,3,13.099999999999977
1178,1178,2289,2930.0,767,899381,0.1,0.001273558504826048,4659.725536823273,True,False,3,27.799999999999997
1179,1179,2290,1740.0,900,901206,0.1,0.0013109811829700548,4666.722249984741,True,False,3,15.899999999999984
1180,1180,2291,1000.0,860,901324,0.1,0.0013134751103068484,4667.22434091568,True,False,3,8.499999999999991
1181,1181,2292,830.0,727,901391,0.1,0.00133072401649457,4667.517285823822,True,False,3,6.7999999999999865
1182,1182,2293,1400.0,659,902017,0.1,0.001352019582847515,4669.944082975388,True,False,3,12.499999999999982
1183,1183,2294,930.0,711,904050,0.1,0.0013982708266338283,4677.6589686870575,True,False,3,7.799999999999992
1184,1184,2295,2720.0,812,904572,0.1,0.001398326472983996,4679.647811889648,True,False,3,25.700000000000095
1185,1185,2296,1650.0,962,905239,0.1,0.0013808610328359882,4682.161716938019,True,False,3,14.999999999999975
1186,1186,2297,1500.0,954,905833,0.1,0.0013907971707174157,4684.416551828384,True,False,3,13.499999999999988
1187,1188,2299,1680.0,705,907392,0.1,0.0013380039326437083,4690.462593793869,True,False,3,15.299999999999981
1188,1187,2298,2660.0,1219,908926,0.1,0.0013589204554845234,4696.290508747101,True,False,3,25.10000000000002
1189,1190,2301,1800.0,844,909209,0.1,0.0013734724820769167,4697.376876831055,True,False,3,16.499999999999996
1190,1189,2300,2730.0,1016,909303,0.1,0.0013656631320294206,4697.876395702362,True,False,3,25.800000000000015
1191,1192,2303,1530.0,651,911530,0.1,0.001333689671896753,4706.359749794006,True,False,3,13.799999999999985
1192,1191,2302,2590.0,1062,911640,0.1,0.0013539703794864222,4706.8372757434845,True,False,3,24.400000000000027
1193,1193,2304,2410.0,717,912077,0.1,0.0013032548742971514,4708.504485845566,True,False,3,22.600000000000076
1194,1194,2305,1460.0,856,912727,0.1,0.0012735888226543637,4711.006319761276,True,False,3,13.099999999999987
1195,1196,2307,2850.0,728,914552,0.1,0.0011922560460244402,4718.002739906311,True,False,3,27.000000000000014
1196,1195,2306,880.0,814,914786,0.1,0.0011948789848533576,4718.973185062408,True,False,3,7.299999999999988
1197,1197,2308,1750.0,757,915105,0.1,0.0011911348467741943,4720.2123436927795,True,False,3,15.99999999999999
1198,1198,2309,2800.0,1047,916915,0.1,0.0011812490791092611,4727.186128854752,True,False,3,26.500000000000103
1199,1200,2311,790.0,682,917514,0.1,0.0011394367953962128,4729.736969947815,True,False,3,6.3999999999999915
1200,1199,2310,1000.0,906,918176,0.1,0.0011352339526606264,4732.364162683487,True,False,3,8.499999999999984
1201,1201,2312,2890.0,870,918585,0.1,0.00113113658322388,4735.184090852737,True,False,3,27.40000000000004
1202,1203,2314,2450.0,724,920410,0.1,0.0012048300618893667,4741.869061946869,True,False,3,23.000000000000057
1203,1202,2313,1360.0,946,920699,0.1,0.0011899775717178326,4742.989347696304,True,False,3,12.099999999999984
1204,1204,2315,4500.0,948,921968,0.1,0.0012710203175280215,4747.949278831482,True,False,3,43.50000000000009
1205,1205,2316,2830.0,1028,922697,0.1,0.0012886534746331326,4750.772400856018,True,False,3,26.8000000000001
1206,1206,2317,1260.0,726,923314,0.1,0.0013205538350769984,4753.155469894409,True,False,3,11.099999999999984
1207,1207,2318,1200.0,719,923575,0.1,0.0013298471117024963,4754.209939002991,True,False,3,10.499999999999982
1208,1208,2319,2740.0,801,925172,0.1,0.001331632653652131,4760.307169675827,True,False,3,25.900000000000105
1209,1209,2320,1120.0,627,925205,0.1,0.001336528474353239,4760.466565847397,True,False,3,9.699999999999985
1210,1210,2321,810.0,599,925710,0.1,0.001352180901206237,4762.585803031921,True,False,3,6.599999999999985
1211,1211,2322,1080.0,994,927551,0.1,0.0013780981340383272,4769.631968021393,True,False,3,9.299999999999986
1212,1212,2323,2950.0,711,928016,0.1,0.0014144480959499195,4771.511615991592,True,False,3,28.000000000000007
1213,1213,2324,1950.0,713,928057,0.1,0.0014147895067795682,4771.717218875885,True,False,3,18.000000000000043
1214,1214,2325,1460.0,836,929054,0.1,0.0014408292377584293,4775.536695718765,True,False,3,13.099999999999977
1215,1215,2326,1190.0,528,929663,0.1,0.0014888614733177801,4777.890033960342,True,False,3,10.39999999999999
1216,1217,2328,1660.0,723,930949,0.1,0.00150837615936773,4782.8362147808075,True,False,3,15.09999999999998
1217,1219,2330,710.0,432,931391,0.1,0.0015259350044895352,4784.53310585022,True,False,3,5.599999999999992
1218,1216,2327,1850.0,887,931564,0.1,0.0015259101658966602,4785.219722986221,True,False,3,17.00000000000001
1219,1218,2329,4320.0,1016,933118,0.1,0.0015462402682421422,4791.167048931122,True,False,3,41.70000000000008
1220,1220,2331,1450.0,682,933677,0.1,0.001547434458391648,4793.490003824234,True,False,3,12.999999999999982
1221,1222,2333,4480.0,893,935136,0.1,0.0015160197122643044,4799.123362779617,True,False,3,43.300000000000004
1222,1221,2332,2880.0,946,935175,0.1,0.0015328505943306813,4799.310126781464,True,False,3,27.300000000000093
1223,1224,2335,550.0,547,935865,0.1,0.0017421869342398389,4801.9633758068085,True,False,3,3.9999999999999982
1224,1223,2334,1050.0,777,936226,0.1,0.001746393430672713,4803.343370914459,True,False,3,8.999999999999991
1225,1225,2336,1430.0,701,937940,0.1,0.0021885318160385888,4809.843572854996,True,False,3,12.799999999999985
1226,1226,2337,1260.0,724,938071,0.1,0.0021802765179058225,4811.963448762894,True,False,3,11.099999999999984
1227,1227,2338,1420.0,734,938801,0.1,0.002088597131224047,4814.802422046661,True,False,3,12.699999999999978
1228,1228,2339,3040.0,897,939814,0.1,0.0020174311519454576,4818.714753627777,True,False,3,28.90000000000008
1229,1229,2340,1630.0,759,940976,0.1,0.0019226799504227117,4823.1070857048035,True,False,3,14.799999999999981
1230,1230,2341,1360.0,765,941131,0.1,0.0019159259999724824,4823.722034931183,True,False,3,12.099999999999985
1231,1231,2342,1470.0,636,941345,0.1,0.001930548342709201,4824.703007936478,True,False,3,13.199999999999983
1232,1232,2343,2310.0,885,943354,0.1,0.0017154646677946367,4832.338726758957,True,False,3,21.60000000000002
1233,1235,2346,1190.0,573,943637,0.1,0.0014701824436721231,4833.48824095726,True,False,3,10.399999999999997
1234,1234,2345,1170.0,825,944431,0.1,0.001420922240711551,4836.708719730377,True,False,3,10.199999999999985
1235,1233,2344,2640.0,915,944636,0.1,0.001418656227035738,4837.579580783844,True,False,3,24.900000000000084
1236,1236,2347,770.0,505,945374,0.1,0.0011103159439401922,4840.563540935516,True,False,3,6.19999999999999
1237,1239,2350,1100.0,604,947052,0.1,0.0011323366188602244,4847.499091863632,True,False,3,9.499999999999993
1238,1240,2351,790.0,569,947650,0.1,0.0011477806681713092,4849.947690010071,True,False,3,6.399999999999988
1239,1238,2349,2160.0,842,947799,0.1,0.0011341617398908043,4850.74542593956,True,False,3,20.100000000000033
1240,1237,2348,1000.0,1150,948237,0.1,0.0011308715529942319,4852.578266859055,True,False,3,8.499999999999984
1241,1241,2352,750.0,477,948960,0.1,0.001128118462087899,4855.483505964279,True,False,3,5.999999999999992
1242,1242,2353,1060.0,679,950366,0.1,0.0011535372283475664,4861.4504227638245,True,False,3,9.099999999999994
1243,1243,2354,1320.0,660,950439,0.1,0.001156240218772313,4861.7649528980255,True,False,3,11.699999999999985
1244,1244,2355,1840.0,972,952125,0.1,0.0011697091055191276,4868.326189756393,True,False,3,16.90000000000001
1245,1245,2356,2490.0,825,952260,0.1,0.0011727860991165718,4868.878192901611,True,False,3,23.40000000000007
1246,1246,2357,1060.0,714,953222,0.1,0.0011723629456256055,4872.559294939041,True,False,3,9.099999999999982
1247,1247,2358,2400.0,912,954087,0.1,0.0011722402344100389,4876.1258890628815,True,False,3,22.500000000000036
1248,1249,2360,2310.0,725,955160,0.1,0.0011808202242687472,4880.442899942398,True,False,3,21.60000000000005
1249,1248,2359,2550.0,867,955593,0.1,0.0011869419393378859,4882.1416709423065,True,False,3,24.00000000000006
1250,1250,2361,3690.0,1009,957258,0.1,0.0012613291505122386,4888.521863937378,True,False,3,35.40000000000009
1251,1251,2362,3370.0,981,958011,0.1,0.0013067336076532114,4905.213405847549,True,False,3,32.200000000000024
1252,1253,2364,1400.0,625,958093,0.1,0.0013575535154435783,4905.561429023743,True,False,3,12.49999999999999
1253,1252,2363,2360.0,831,958484,0.1,0.0013380796630280125,4907.063747882843,True,False,3,22.100000000000065
1254,1254,2365,480.0,556,959482,0.1,0.001302660299254005,4910.860516786575,True,False,3,3.3000000000000025
1255,1256,2367,2320.0,671,960777,0.1,0.0013189142427286451,4915.821806907654,True,False,3,21.700000000000028
1256,1255,2366,1700.0,716,960875,0.1,0.0013117998363739581,4916.216640949249,True,False,3,15.499999999999982
1257,1257,2368,2870.0,911,962128,0.1,0.001310650013039874,4920.9302887916565,True,False,3,27.20000000000009
1258,1258,2369,2570.0,707,962310,0.1,0.0013256371584411347,4921.645395994186,True,False,3,24.200000000000085
